StockCode,Description,Total_Demand,Avg_Daily_Demand,Daily_Std,Safety_Stock,Reorder_Point,Recommended_Order_Qty,Forecast_Adj_Demand,Forecast_Reorder_Point,Total_Revenue
84921,CREAM AND PINK FLOWERS PONY ,31,0.04,1.3688047244316384,6,6,7,0.03,6,116.25
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,30,0.04,1.5118578920369088,7,7,8,0.03,7,268.5
21337,SILVER WASHBAG,30,0.04,3.640054944640259,16,16,17,0.03,16,88.50000000000001
21339,MARAKESH LANTERN LARGE,30,0.04,3.003028774118193,13,13,14,0.03,13,544.5
90164B,WHITE  ROSEBUD PEARL BRACELET,30,0.04,2.434865792722759,11,11,12,0.03,11,80.7
79413,GLASS WINE GLASS DECORATIONS,30,0.04,4.47213595499958,20,20,21,0.03,20,37.5
90214F,"LETTER ""F"" BLING KEY RING",30,0.04,3.2051095570553083,14,14,15,0.03,14,25.02
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,30,0.04,0.0,0,0,1,0.03,0,37.5
84465,15 PINK FLUFFY CHICKS IN BOX,30,0.04,0.9459053029269173,4,4,5,0.03,4,88.5
37506,NEW ENGLAND MILK JUG W GIFT BOX,30,0.04,0.8477114595277798,4,4,5,0.03,4,178.5
90040C,MURANO STYLE GLASS BRACELET GOLD,29,0.04,1.3703203194062976,6,6,7,0.03,6,101.5
90048,GREEN WITH METAL BAG CHARM,29,0.04,7.9498427657407165,35,35,36,0.03,35,143.55
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,29,0.04,2.8185890875479607,12,12,13,0.03,12,85.55000000000001
35596,WOOD XMAS TREE 9 FIG SHELVES,29,0.04,8.539125638299666,37,37,38,0.03,37,24.65
47341A,FUSCHIA TABLE RUN FLOWER ,29,0.04,4.740906081772817,21,21,22,0.03,21,46.25
90162A,ANT SILVER TURQUOISE BOUDICCA RING,29,0.04,2.1339098923270936,9,9,10,0.03,9,85.55000000000001
90099,NECKLACE+BRACELET SET BLUE HIBISCUS,29,0.04,1.515200756775594,7,7,8,0.03,7,73.94999999999999
35751D,PINK CURRENT CANDLE RING,28,0.04,0.0,0,0,1,0.03,0,5.32
48179,DOOR MAT SWEET HOME,28,0.04,9.181503144910424,40,40,41,0.03,40,131.25
23465,TUSCAN VILLA FEEDING STATION,28,0.04,1.4142135623730951,6,6,7,0.03,6,231.0
84732B,CUTE BIRD CEATURE SCREEN,28,0.04,7.554248252914824,33,33,34,0.03,33,18.48
84925C,FAIRY CAKES  WALL THERMOMETER,28,0.04,2.485513584307633,11,11,12,0.03,11,71.39999999999999
84371,BIG PINK POODLE,28,0.04,10.099504938362077,44,44,45,0.03,44,213.7
84201B,HAPPY BIRTHDAY CARD STRIPEY TEDDY,28,0.04,4.131182235954578,18,18,19,0.03,18,5.32
90035C,"PEARL & SHELL 42""NECKL. IVORY",28,0.04,7.6681158050723255,33,33,34,0.03,33,301.0
90162D,ANT SILVER PURPLE BOUDICCA RING,27,0.04,1.3684762594679063,6,6,7,0.03,6,79.65
21759,METAL WALL SHELF UNIT WITH HOOKS,27,0.04,4.242640687119285,19,19,20,0.03,19,968.08
84621,BLUE GINGHAM ROSE FLOOR CUSHION ,27,0.04,1.1875421719907087,5,5,6,0.03,5,214.65
20870,OPULENT VELVET CANDLE IN BOX,27,0.04,13.0,57,57,58,0.03,57,41.4
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,27,0.04,7.700649323271382,34,34,35,0.03,34,332.6
90042A,FRESHWATER PEARL BRACELET GOLD,27,0.04,3.023715784073818,13,13,14,0.03,13,68.85
84965B,BLUE KASHMIRI COFFEE TABLE ,27,0.04,6.946221994724902,30,30,31,0.03,30,1359.95
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,27,0.04,1.4944341180973262,7,7,8,0.03,7,21.45
84690,S/2 BEACH HUT STOOLS,27,0.04,1.255755978254962,5,5,6,0.03,5,214.65
90081C,LILY BROOCH OLIVE COLOUR,27,0.04,1.4978617237881953,7,7,8,0.03,7,133.65
85161,ACRYLIC GEOMETRIC LAMP,27,0.04,0.8127277008872489,4,4,5,0.03,4,497.65
35910B,PINK FLOWERS RABBIT EASTER,27,0.04,2.345207879911715,10,10,11,0.03,10,52.65
90148,LONG SILVER NECKLACE PASTEL FLOWER,26,0.04,0.5936168397046636,3,3,4,0.03,3,331.5
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,26,0.04,1.7888543819998317,8,8,9,0.03,8,42.900000000000006
90040D,MURANO STYLE GLASS BRACELET PINK,26,0.04,0.8432740427115678,4,4,5,0.03,4,91.0
84593,CROCHET ROSE DES CLOTHES HANGER,26,0.04,3.251373336211726,14,14,15,0.03,14,76.7
90183A,AMBER DROP EARRINGS W LONG BEADS,26,0.04,2.581988897471611,11,11,12,0.03,11,76.70000000000002
90202D,PINK ENAMEL FLOWER HAIR TIE,26,0.04,4.54972526643093,20,20,21,0.03,20,76.70000000000002
20693,FLORAL DINOSAUR GREEN,26,0.04,1.5015143870590966,7,7,8,0.03,7,110.5
20958,PORCELAIN HANGING BELL LARGE,26,0.04,2.3687784005919825,10,10,11,0.03,10,50.7
90124A,PINK MURANO TWIST NECKLACE,26,0.04,0.8837151016885367,4,4,5,0.03,4,258.7
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,26,0.04,1.5055453054181622,7,7,8,0.03,7,79.54
20784,RED RETRO BAR STOOL,26,0.04,5.203021100421232,23,23,24,0.03,23,970.7
90123B,TURQUOISE HEART OF GLASS BRACELET,26,0.04,1.026910636104941,4,4,5,0.03,4,154.7
20821,GOLDIE LOOKING MIRROR,26,0.04,2.3664319132398464,10,10,11,0.03,10,128.70000000000002
72796B,S/3 FRENCH VANILLA SQU CANDLE,26,0.04,1.9116865471476894,8,8,9,0.03,8,42.9
84963A,PINK PAINTED KASHMIRI CHAIR,26,0.04,3.1052950170405937,14,14,15,0.03,14,885.2
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,25,0.03,1.7159383568311668,7,7,7,0.03,7,93.75
21387,IVORY HANGING DECORATION  RABBIT,25,0.03,8.504900548115383,37,37,37,0.03,37,21.25
90002C,FLOWER BURST SILVER RING MIDN'T BLU,25,0.03,1.2692955176439846,6,6,6,0.03,6,93.75
35644,PAIR PINK/BLACK COATHANGERS,25,0.03,4.956477243634502,22,22,22,0.03,22,48.75
90194,SILVER LARIAT BLACK STONE EARRINGS,25,0.03,1.05090228108783,5,5,5,0.03,5,106.25
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,25,0.03,1.3821202589704016,6,6,6,0.03,6,148.75
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,25,0.03,2.29906813420444,10,10,10,0.03,10,41.25
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,25,0.03,1.1151635501529555,5,5,5,0.03,5,148.75
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,25,0.03,1.7159383568311668,7,7,7,0.03,7,73.75
21496,WOODLAND CREATURES  WRAP,25,0.03,0.0,0,0,0,0.03,0,10.5
90067A,PINK VINTAGE VICTORIAN EARRINGS,25,0.03,2.4748737341529163,11,11,11,0.03,11,73.75000000000001
23448,CREAM BUNNY EASTER EGG BASKET,25,0.03,6.350852961085883,28,28,28,0.03,28,41.25
23143,ZINC WIRE KITCHEN ORGANISER,25,0.03,2.5055493963954847,11,11,11,0.03,11,156.8
16169A,WRAP CHRISTMAS DECOUPAGE,25,0.03,0.0,0,0,0,0.03,0,10.5
72798C,SET/4 GARDEN ROSE DINNER CANDLE,25,0.03,1.6787441193290351,7,7,7,0.03,7,41.25
16169G,WRAP ROMANTIC DECOUPAGE,25,0.03,0.0,0,0,0,0.03,0,10.5
84629,WHITE 3 FRAME BIRDS AND TREE ,24,0.03,1.4142135623730951,6,6,6,0.03,6,237.8
90123C,GREEN HEART OF GLASS BRACELET,24,0.03,1.224744871391589,5,5,5,0.03,5,142.8
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,24,0.03,0.8280786712108251,4,4,4,0.03,4,286.79999999999995
84529A,PINK KNITTED KIDS RUCKSACK,24,0.03,1.577621275493231,7,7,7,0.03,7,162.0
85230D,VANILLA SCENTED VOTIVE CANDLE,24,0.03,0.0,0,0,0,0.03,0,6.959999999999999
84575A,PINK DOG CANNISTER,24,0.03,2.4781092875467863,11,11,11,0.03,11,98.8
20988,TRELLIS FLOWER CHOPSTICKS SET/5,24,0.03,2.0,9,9,9,0.03,9,46.8
79172D,PURPLE TINT ACRYLIC FLOWER VASE,24,0.03,4.546060565661952,20,20,20,0.03,20,20.4
16201B,PASTEL BLUE PHOTO ALBUM,24,0.03,0.0,0,0,0,0.03,0,46.8
84857B,BLUE MONTE CARLO HANDBAG,24,0.03,0.0,0,0,0,0.03,0,46.8
84551,CROCHET DOG KEYRING,24,0.03,4.147288270665544,18,18,18,0.03,18,39.6
85230C,ROSE SCENTED VOTIVE CANDLE,24,0.03,0.0,0,0,0,0.03,0,6.959999999999999
84086B,YELLOW/BLUE RETRO RADIO,24,0.03,1.1281521496355325,5,5,5,0.03,5,70.80000000000001
20816,GOLD FLOWER CUSHION COVER ,24,0.03,2.6076809620810595,11,11,11,0.03,11,123.6
72083A,STRAWBERY SWIRL FLARE CANDLE,24,0.03,6.260990336999411,27,27,27,0.03,27,50.400000000000006
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,24,0.03,2.179449471770337,10,10,10,0.03,10,90.0
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,24,0.03,2.439750182371333,11,11,11,0.03,11,39.6
44092C,PURPLE/COPPER HANGING LAMPSHADE,23,0.03,1.6420805617960927,7,7,7,0.03,7,19.55
90214V,"LETTER ""V"" BLING KEY RING",23,0.03,3.5746017649212027,16,16,16,0.03,16,17.23
84967B,BLUE KASHMIRI OCCASIONAL TABLE,23,0.03,1.636391694484477,7,7,7,0.03,7,1169.5
84966C,GREEN KASHMIRI BOXED MIRROR,23,0.03,10.606601717798213,46,46,46,0.03,46,276.0
46776D,WOVEN SUNSET CUSHION COVER ,23,0.03,2.138089935299395,9,9,9,0.03,9,113.85
90040A,MURANO STYLE GLASS BRACELET RED,23,0.03,0.9486832980505138,4,4,4,0.03,4,80.5
81985A,"ICON ALARM CLOCK,FUSCHIA  PIN UP",23,0.03,2.288688541085317,10,10,10,0.03,10,58.65
23467,VINTAGE ZINC PLANTER  ,23,0.03,2.1908902300206643,10,10,10,0.03,10,75.66999999999999
84424A,FOUR PICTURE WHITE GLASS FRAME,23,0.03,2.057506581601462,9,9,9,0.03,9,86.25
90014C,SILVER/BLACK ORBIT NECKLACE,23,0.03,1.2774459408789602,6,6,6,0.03,6,221.85
90123D,WHITE HEART OF GLASS BRACELET,23,0.03,3.833592123769634,17,17,17,0.03,17,136.85000000000002
22929,SCHOOL DESK AND CHAIR ,23,0.03,0.8920949127381756,4,4,4,0.03,4,1459.75
90037B,TINY CRYSTAL BRACELET GREEN,23,0.03,2.1908902300206643,10,10,10,0.03,10,58.650000000000006
85023C,PINK LARGE JEWELED PHOTOFRAME,23,0.03,1.0593499054713802,5,5,5,0.03,5,58.64999999999999
84709A,SILVER OVAL JEWELLED MIRROR,23,0.03,1.1361818036340359,5,5,5,0.03,5,136.85
90039D,FIRE POLISHED GLASS BRACELET GREEN,22,0.03,4.722287581247038,21,21,21,0.03,21,82.5
90158,ST TROPEZ NECKLACE,22,0.03,1.2649110640673518,6,6,6,0.03,6,108.9
23441,HAND PAINTED HANGING EASTER EGG,22,0.03,4.618802153517007,20,20,20,0.03,20,9.24
90206C,CRYSTAL DIAMANTE STAR BROOCH,22,0.03,0.8944271909999159,4,4,4,0.03,4,108.9
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",22,0.03,1.5811388300841898,7,7,7,0.03,7,174.9
90196A,PURPLE GEMSTONE NECKLACE 45CM,22,0.03,2.242270674512285,10,10,10,0.03,10,280.5
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,22,0.03,1.740051084818425,8,8,8,0.03,8,56.099999999999994
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,22,0.03,2.0354009783964297,9,9,9,0.03,9,108.9
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,22,0.03,0.7717436331412896,3,3,3,0.03,3,187.0
85168A,WHITE BAROQUE CARRIAGE CLOCK,22,0.03,0.833809387832792,4,4,4,0.03,4,218.89999999999998
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,22,0.03,2.6034165586355513,11,11,11,0.03,11,148.75
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,22,0.03,0.9189365834726815,4,4,4,0.03,4,102.3
21003,ROSE DU SUD CUSHION COVER,22,0.03,1.4142135623730951,6,6,6,0.03,6,139.7
90100,NECKLACE+BRACELET SET PINK DAISY,22,0.03,2.2519832529192065,10,10,10,0.03,10,56.1
20786,BLACK RETRO BAR STOOL,22,0.03,3.6094013046179527,16,16,16,0.03,16,830.9
84546,CROCHET POODLE KEYRING,21,0.03,4.58257569495584,20,20,20,0.03,20,34.65
90036A,FLOWER GARLAND NECKLACE RED,21,0.03,0.8548504142651103,4,4,4,0.03,4,166.95000000000002
90029,NEW BAROQUE SMALL NECKLACE BLACK,21,0.03,1.8529256146249728,8,8,8,0.03,8,178.5
90164A,PINK ROSEBUD PEARL BRACELET,21,0.03,2.0816659994661326,9,9,9,0.03,9,85.35
84622,PINK GINGHAM ROSE CUSHION COVER,21,0.03,2.7386127875258306,12,12,12,0.03,12,124.95
35265,COLOURFUL FLOWER FRUIT BOWL,21,0.03,0.8280786712108251,4,4,4,0.03,4,85.0
90023,FILIGREE DIAMANTE EARRINGS,21,0.03,0.7006490497453707,3,3,3,0.03,3,89.25
90155,RESIN NECKLACE W PASTEL BEADS,21,0.03,1.3751033019046572,6,6,6,0.03,6,157.5
20667,CHERRY BLOSSOM PURSE,21,0.03,1.224744871391589,5,5,5,0.03,5,61.95
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,21,0.03,2.4899799195977463,11,11,11,0.03,11,34.65
90014B,GOLD M PEARL  ORBIT NECKLACE,20,0.03,0.6172133998483678,3,3,3,0.03,3,185.0
84965A,PINK KASHMIRI COFFEE TABLE ,20,0.03,7.371114795831994,32,32,32,0.03,32,1050.0
84721,MANHATTAN CANVAS ART PICTURE,20,0.03,12.727922061357855,56,56,56,0.03,56,87.8
84656,WHITE ROSE C/COVER,20,0.03,0.8876253645985945,4,4,4,0.03,4,119.0
90165B,WHITE ROSEBUD  PEARL EARRINGS,20,0.03,2.581988897471611,11,11,11,0.03,11,51.0
84030C,KNITTED RAINBOW HOT WATER BOTTLE,20,0.03,4.8304589153964805,21,21,21,0.03,21,75.0
90013B,BLACK VINTAGE EARRINGS,20,0.03,0.0,0,0,0,0.03,0,75.0
90124B,BLUE MURANO TWIST NECKLACE,20,0.03,0.9816498172140428,4,4,4,0.03,4,199.0
84612B,SET/4 BLACK  BAROQUE FLOCK COASTER,20,0.03,2.0,9,9,9,0.03,9,51.0
21343,GOLD JEWELERY BOX,20,0.03,5.507570547286102,24,24,24,0.03,24,92.0
35591T,TURQUOISE CHRISTMAS TREE ,20,0.03,1.3017082793177759,6,6,6,0.03,6,25.0
44091A,BLUE CRUSOE CHECK LAMPSHADE,20,0.03,2.3380903889000244,10,10,10,0.03,10,8.4
20964,POLYESTER FILLER PAD 60x40cm,20,0.03,2.1602468994692865,9,9,9,0.03,9,51.0
35909A,RABBIT EASTER DECORATION,20,0.03,2.7386127875258306,12,12,12,0.03,12,59.00000000000001
84711B,PINK OVAL SHAPE TRINKET BOX,20,0.03,0.7784989441615229,3,3,3,0.03,3,199.0
85225,BLING KEY RING STAND,19,0.03,1.6787441193290351,7,7,7,0.03,7,22.5
90121B,VINTAGE ROSE BEAD BRACELET BLUE,19,0.03,1.7043362064926932,7,7,7,0.03,7,80.75
90212B,JET BLACK LAS VEGAS BRACELET ROUND,19,0.03,1.7224014243685084,8,8,8,0.03,8,71.25
17011B,ORIGAMI JASMINE INCENSE+FLOWER ,19,0.03,9.192388155425117,40,40,40,0.03,40,11.100000000000001
90128A,PINK LEAVES AND BEADS PHONE CHARM,19,0.03,4.764451699828638,21,21,21,0.03,21,23.75
90151,SILVER/NATURAL SHELL NECKLACE,19,0.03,2.4299715851758235,11,11,11,0.03,11,161.5
84706B,FAIRY CAKES TABLE CLOCK,19,0.03,0.9161253813129043,4,4,4,0.03,4,170.04999999999998
90137,PINK COMBO MINI CRYSTALS NECKLACE,19,0.03,1.685018016012207,7,7,7,0.03,7,94.05000000000001
20953,PORCELAIN CHERUB BELL LARGE,19,0.03,1.3801311186847085,6,6,6,0.03,6,31.349999999999998
20860,GOLD COSMETICS BAG WITH BUTTERFLY,19,0.03,1.3703203194062978,6,6,6,0.03,6,39.900000000000006
90166,PINK & WHITE ROSEBUD RING,19,0.03,0.9045340337332909,4,4,4,0.03,4,80.15
35597B,BLACKCHRISTMAS TREE 30CM,19,0.03,4.355073669487885,19,19,19,0.03,19,23.75
23468,TUSCAN VILLA BIRD TABLE ,19,0.03,1.1666666666666665,5,5,5,0.03,5,156.75
18097A,PINK TALL PORCELAIN T-LIGHT HOLDER ,19,0.03,0.7862453931068966,3,3,3,0.03,3,48.449999999999996
90049,IVORY GOLD METAL BAG CHARM,19,0.03,6.238322424070967,27,27,27,0.03,27,104.07
90204,PAIR OF ENAMEL BUTTERFLY HAIRCLIP,19,0.03,1.4529663145135578,6,6,6,0.03,6,63.65
85079,EMBROIDERED REINDEER DECORATION,19,0.03,1.9235384061671346,8,8,8,0.03,8,28.85
90065A,WHITE VINTAGE CRYSTAL BRACELET,19,0.03,1.7994708216848745,8,8,8,0.03,8,128.25
90126A,PINK BERTIE MOBILE PHONE CHARM,18,0.02,5.5677643628300215,24,24,24,0.02,24,30.42
90156,RESIN BRACELET W PASTEL BEADS,18,0.02,2.6832815729997477,12,12,12,0.02,12,89.10000000000001
90060F,FIRE POLISHED GLASS NECKL GREEN,18,0.02,2.439750182371333,11,11,11,0.02,11,107.10000000000001
90002B,FLOWER BURST SILVER RING ROSE,18,0.02,1.2724180205607034,6,6,6,0.02,6,67.5
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,18,0.02,0.8864052604279183,4,4,4,0.02,4,107.1
22828,REGENCY MIRROR WITH SHUTTERS,18,0.02,0.9189365834726815,4,4,4,0.02,4,2730.0
90190A,SILVER/CRYSTAL DROP EARRINGS W LEAF,18,0.02,1.8126539343499315,8,8,8,0.02,8,53.10000000000001
90128B,BLUE LEAVES AND BEADS PHONE CHARM,18,0.02,4.722287581247038,21,21,21,0.02,21,22.5
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,18,0.02,9.899494936611665,43,43,43,0.02,43,21.5
90038A,GLASS AND PAINTED BEADS BRACELET TO,18,0.02,1.7320508075688772,8,8,8,0.02,8,67.5
84564,6 SEGMENT COLOURED SNACK BOWL ,18,0.02,1.8027756377319946,8,8,8,0.02,8,143.1
90072,RUBY DROP CHANDELIER EARRINGS,18,0.02,2.1908902300206647,10,10,10,0.02,10,67.5
90037C,TINY CRYSTAL BRACELET BLUE,18,0.02,1.9148542155126762,8,8,8,0.02,8,45.9
90037A,TINY CRYSTAL BRACELET RED,18,0.02,1.9148542155126762,8,8,8,0.02,8,45.9
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",18,0.02,0.9244162777371754,4,4,4,0.02,4,143.1
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,18,0.02,0.6324555320336759,3,3,3,0.02,3,153.0
90168,2 DAISIES HAIR COMB,18,0.02,0.0,0,0,0,0.02,0,53.10000000000001
90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,18,0.02,0.0,0,0,0,0.02,0,29.700000000000003
84963B,BLUE PAINTED KASHMIRI CHAIR,18,0.02,2.756809750418044,12,12,12,0.02,12,591.5
90130A,WHITE STONE/CRYSTAL EARRINGS,18,0.02,2.449489742783178,11,11,11,0.02,11,53.10000000000001
90133,TEAL/FUSCHIA COL BEAD NECKLACE,18,0.02,1.618347187425374,7,7,7,0.02,7,89.1
21353,SILVER SLEIGHBELL  WREATH,18,0.02,2.0736441353327724,9,9,9,0.02,9,143.1
90199B,5 STRAND GLASS NECKLACE AMETHYST,17,0.02,0.6685579234215215,3,3,3,0.02,3,107.94999999999999
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,17,0.02,1.2692955176439846,6,6,6,0.02,6,63.75
PADS,PADS TO MATCH ALL CUSHIONS,17,0.02,0.0,0,0,0,0.02,0,0.017
90199A,5 STRAND GLASS NECKLACE BLACK,17,0.02,1.2692955176439848,6,6,6,0.02,6,107.94999999999999
90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,17,0.02,2.362907813126304,10,10,10,0.02,10,28.05
90102,WHITE FRANGIPANI HAIR CLIP,17,0.02,4.509249752822894,20,20,20,0.02,20,14.45
21764,VINTAGE WOODEN PLATE RACK,17,0.02,1.6914819275153699,7,7,7,0.02,7,659.1500000000001
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,17,0.02,2.5071326821120348,11,11,11,0.02,11,28.049999999999997
90214Z,"LETTER ""Z"" BLING KEY RING",17,0.02,4.8270073544588685,21,21,21,0.02,21,9.73
90126C,AMBER BERTIE MOBILE PHONE CHARM,17,0.02,4.949747468305833,22,22,22,0.02,22,28.73
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,17,0.02,4.33589667773576,19,19,19,0.02,19,72.25
90177C,DROP DIAMANTE EARRINGS CRYSTAL,17,0.02,2.48327740429189,11,11,11,0.02,11,50.150000000000006
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",17,0.02,1.6914819275153699,7,7,7,0.02,7,135.15
90035A,"PEARL & SHELL 42""NECKL. GREEN",17,0.02,1.0540925533894598,5,5,5,0.02,5,182.75
90101,WHITE FRANGIPANI NECKLACE,17,0.02,2.4083189157584592,11,11,11,0.02,11,43.35
84964B,BLUE PAINTED KASHMIRI TABLE ,17,0.02,10.606601717798213,46,46,46,0.02,46,990.0
DOT,DOTCOM POSTAGE,16,0.02,0.0,0,0,0,0.02,0,11906.36
90018B,GOLD M.O.P ORBIT DROP EARRINGS,16,0.02,0.5163977794943222,2,2,2,0.02,2,68.0
78034B,BLUE NETTING STORAGE HANGER,16,0.02,0.8333333333333334,4,4,4,0.02,4,31.2
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",16,0.02,1.1952286093343936,5,5,5,0.02,5,60.0
17091F,SANDALWOOD INCENSE IN TIN,16,0.02,1.7511900715418263,8,8,8,0.02,8,20.0
20895,VINTAGE NOTEBOOK FRENCH LETTER ,16,0.02,5.354126134736337,23,23,23,0.02,23,47.20000000000001
90205A,LARGE MINT DIAMANTE HAIRSLIDE,16,0.02,1.505545305418162,7,7,7,0.02,7,26.4
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,16,0.02,1.1547005383792517,5,5,5,0.02,5,40.8
90212C,PURPLE LAS VEGAS BRACELET ROUND,16,0.02,1.6431676725154982,7,7,7,0.02,7,60.0
35001B,HAND OPEN SHAPE BLACK,16,0.02,1.9235384061671343,8,8,8,0.02,8,55.84
21489,BLUE WHITE SCARF HOT WATER BOTTLE,16,0.02,0.816496580927726,4,4,4,0.02,4,63.2
90174,BUTTERFLY HAIR BAND,16,0.02,2.449489742783178,11,11,11,0.02,11,40.8
90196B,BLACK GEMSTONE NECKLACE 45CM,16,0.02,1.0929064207170005,5,5,5,0.02,5,204.0
35909B,PINK FLOWERS RABBIT EASTER,16,0.02,1.8618986725025255,8,8,8,0.02,8,47.2
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,16,0.02,1.7043362064926935,7,7,7,0.02,7,68.0
84425A,WHITE GLASS TV TRIPLE FRAME,16,0.02,0.7559289460184544,3,3,3,0.02,3,68.0
85165,CANDY PINK FRENCH BOUDOIR CLOCK,16,0.02,0.6875516509523286,3,3,3,0.02,3,159.2
23464,VINTAGE ZINC WATERING CAN SMALL,16,0.02,1.505545305418162,7,7,7,0.02,7,79.2
84732D,CUTE RABBIT CEATURE SCREEN ,15,0.02,3.391164991562634,15,15,15,0.02,15,10.89
21760,FRENCH STYLE WALL DRESSER,15,0.02,0.621581560508061,3,3,3,0.02,3,1740.0
84705A,ENGLISH ROSE PHOTO FRAME ,15,0.02,0.8997354108424372,4,4,4,0.02,4,69.75
84614A,PINK BAROQUE FLOCK CANDLE HOLDER,15,0.02,0.8997354108424372,4,4,4,0.02,4,89.25
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,15,0.02,1.9748417658131499,9,9,9,0.02,9,12.75
79140,ASS WINDPROOF MARIJUANA LIGHTERS,15,0.02,6.363961030678928,28,28,28,0.02,28,6.3
84586L,"PINK ROSES/GINGHAM PATCH RABBIT 8""",15,0.02,1.1259916264596035,5,5,5,0.02,5,44.25000000000001
35443,RASTA IN BATH W SPLIFF ASHTRAY,15,0.02,1.118033988749895,5,5,5,0.02,5,12.75
84340,LARGE FIBRE OPTIC CHRISTMAS TREE,15,0.02,1.8708286933869707,8,8,8,0.02,8,19.08
90042B,FRESHWATER PEARL BRACELET PINK,15,0.02,1.0,4,4,4,0.02,4,38.25
90175B,PINK GLASS CHUNKY CHARM BRACELET,15,0.02,2.0736441353327724,9,9,9,0.02,9,127.8
84867A,PINK BABY GIRLS PHOTO ALBUM,15,0.02,6.082762530298219,27,27,27,0.02,27,92.25
90063B,BLACK VINT ART DEC CRYSTAL NECKLACE,15,0.02,0.7071067811865476,3,3,3,0.02,3,127.5
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,15,0.02,2.7386127875258306,12,12,12,0.02,12,44.25
84875A,PINK SQUARE COMPACT MIRROR,15,0.02,0.674199862463242,3,3,3,0.02,3,56.25
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,15,0.02,1.0801234497346435,5,5,5,0.02,5,63.75
90130B,TURQ STONE/CRYSTAL EARRINGS,15,0.02,2.6299556396765835,11,11,11,0.02,11,44.25000000000001
46775E,CANDY POP CHUNKY KNITTED THROW ,15,0.02,0.8345229603962802,4,4,4,0.02,4,254.25
85018B,S/6 PAPER BOXES BLOSSOM IMAGES ,15,0.02,1.5811388300841898,7,7,7,0.02,7,63.75
71496B,A4 WALL TIDY RED FLOWERS,15,0.02,2.073644135332772,9,9,9,0.02,9,8.67
90002E,FLOWER BURST SILVER RING GREEN,15,0.02,1.1259916264596035,5,5,5,0.02,5,56.25
90199D,5 STRAND GLASS NECKLACE AMBER,15,0.02,1.6583123951776997,7,7,7,0.02,7,95.25
90124C,GREEN MURANO TWIST NECKLACE,14,0.02,0.7071067811865476,3,3,3,0.02,3,139.29999999999998
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,14,0.02,2.8047578623950176,12,12,12,0.02,12,41.300000000000004
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,14,0.02,0.7264831572567789,3,3,3,0.02,3,83.30000000000001
85186B,BUNNY BUNCH OF FLOWERS,14,0.02,4.242640687119285,19,19,19,0.02,19,5.88
23574,PACKING CHARGE,14,0.02,0.38924947208076144,2,2,2,0.02,2,105.0
84415A,PINK FLOCK SUEDE CUSHION COVER ,14,0.02,2.309401076758503,10,10,10,0.02,10,22.5
35051B,PINK BEADED CONE CHRISTMAS,14,0.02,1.4142135623730951,6,6,6,0.02,6,5.88
90128C,GREEN LEAVES AND BEADS PHONE CHARM,14,0.02,6.3508529610858835,28,28,28,0.02,28,17.5
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,14,0.02,0.7264831572567789,3,3,3,0.02,3,167.29999999999998
